ID,APAAC1_A,APAAC1_C,APAAC1_D,APAAC1_E,APAAC1_F,APAAC1_G,APAAC1_H,APAAC1_I,APAAC1_K,APAAC1_L,APAAC1_M,APAAC1_N,APAAC1_P,APAAC1_Q,APAAC1_R,APAAC1_S,APAAC1_T,APAAC1_V,APAAC1_W,APAAC1_Y,APAAC1_HB_lam1,APAAC1_HL_lam1,APAAC1_SC_lam1
Seq_1994,11.9935,1.9989,15.9913,18.9897,8.9951,13.9924,2.9984,23.9869,19.9891,27.9848,6.9962,16.9907,10.994,12.9929,4.9973,12.9929,20.9886,18.9897,0.9995,6.9962,-0.0025,-0.0003,0.0034
Seq_1995,2.9179,8.7538,9.7265,10.6991,5.8359,2.9179,1.9453,3.8906,6.8085,8.7538,2.9179,6.8085,4.8632,4.8632,8.7538,5.8359,6.8085,3.8906,0.0,4.8632,0.0119,0.0147,0.0007
Seq_1996,24.678,6.9098,10.8583,6.9098,8.8841,21.7166,3.9485,6.9098,10.8583,24.678,4.9356,9.8712,15.7939,5.9227,7.8969,14.8068,17.7681,15.7939,3.9485,3.9485,0.001,0.0031,0.0087
Seq_1997,64.3398,11.8781,61.3703,67.3093,30.6851,62.3601,9.8984,58.4007,46.5226,68.2992,19.7969,31.675,42.5633,25.7359,57.4109,39.5937,31.675,52.4617,2.9695,12.868,0.0007,0.0039,0.0056
Seq_1998,18.9085,3.9807,14.9278,12.9374,7.9615,19.9037,6.9663,10.9471,10.9471,18.9085,14.9278,9.9519,13.9326,7.9615,8.9567,13.9326,6.9663,17.9134,2.9856,2.9856,-0.0026,-0.0029,0.0104
Seq_1999,53.3819,0.9886,10.8741,37.5651,15.8169,46.4621,7.9084,20.7596,16.8054,45.4735,8.897,9.8855,19.7711,5.9313,27.6795,19.7711,17.794,41.5193,0.9886,15.8169,0.0019,0.0032,0.0063
Seq_2000,59.2703,9.8784,29.6352,45.4406,8.8906,38.5257,13.8297,36.55,74.0879,66.1852,8.8906,33.5865,26.6717,49.392,24.696,48.4041,31.6109,31.6109,5.927,19.7568,0.0013,0.0051,0.0058
Seq_2001,20.8851,20.8851,20.8851,45.7482,19.8905,23.8686,12.9289,25.8577,30.8303,43.7592,7.9562,20.8851,22.8741,28.8413,24.8632,35.803,23.8686,38.7866,6.9617,13.9234,0.0009,0.0026,0.002
Seq_2002,17.7946,1.9772,5.9315,13.8403,11.8631,20.7604,5.9315,7.9087,1.9772,20.7604,4.9429,5.9315,10.8745,16.806,12.8517,9.8859,8.8973,19.7718,2.9658,6.9201,0.0054,0.0005,0.0055
Seq_2003,30.4688,3.9315,21.623,38.3317,15.7258,23.5887,1.9657,20.6401,22.6059,30.4688,7.8629,12.7772,16.7087,14.743,29.4859,25.5545,12.7772,29.4859,2.9486,11.7944,0.0059,0.0083,0.003
Seq_2004,14.8177,9.8785,9.8785,18.7691,9.8785,8.8906,6.9149,4.9392,14.8177,13.8299,4.9392,13.8299,8.8906,10.8663,13.8299,14.8177,6.9149,13.8299,1.9757,10.8663,0.0036,0.0035,0.005
Seq_2005,9.0107,3.0036,6.0071,14.0166,9.0107,8.0095,2.0024,10.0119,9.0107,13.0154,4.0047,8.0095,6.0071,7.0083,9.0107,15.0178,7.0083,16.019,0.0,6.0071,-0.0002,-0.0025,0.0015
Seq_2006,76.8,11.9688,33.9117,36.9039,22.9403,62.8364,20.9455,30.9195,30.9195,50.8675,18.9507,18.9507,33.9117,21.9429,28.9247,49.8701,33.9117,56.852,5.9844,20.9455,-0.0008,-0.0019,0.0053
Seq_2007,23.124,9.0485,28.151,27.1456,15.0809,32.1725,9.0485,23.124,25.1348,41.2211,10.0539,17.0917,22.1186,14.0755,34.1833,19.1024,24.1294,29.1564,5.027,13.0701,-0.004,-0.0004,-0.001
Seq_2008,6.9066,2.96,4.9333,8.88,3.9466,22.6932,2.96,11.8399,8.88,9.8666,2.96,11.8399,6.9066,0.9867,5.92,17.7599,13.8133,10.8533,2.96,2.96,0.0004,-0.0006,0.0135
Seq_2009,15.9875,0.0,6.9945,24.9804,8.9929,4.9961,3.9969,6.9945,9.9922,16.9867,8.9929,4.9961,4.9961,6.9945,7.9937,11.9906,2.9976,11.9906,3.9969,7.9937,-0.0035,0.0046,-0.0002
Seq_2010,33.0545,3.005,25.0413,38.0627,36.0594,37.0611,9.0149,27.0446,38.0627,54.0891,8.0132,18.0297,34.0561,8.0132,30.0495,37.0611,29.0479,33.0545,4.0066,17.0281,-0.0031,-0.0015,0.003
Seq_2011,33.9572,0.0,25.9673,16.9786,9.9874,22.9711,5.9925,30.961,24.9685,23.9698,6.9912,14.9811,11.9849,9.9874,8.9887,19.9748,16.9786,25.9673,2.9962,10.9862,-0.0002,-0.0012,0.0027
Seq_2012,21.9343,2.991,26.9194,26.9194,12.9612,20.9373,7.9761,29.9104,38.8835,31.9044,4.9851,17.9462,8.9731,6.9791,10.9671,27.9164,14.9552,31.9044,0.0,29.9104,-0.0007,0.0042,-0.0004
Seq_2013,16.8656,22.8181,16.8656,46.6283,16.8656,17.8576,11.9051,17.8576,37.6995,52.5809,10.913,17.8576,18.8497,25.7944,26.7865,38.6916,19.8418,38.6916,10.913,17.8576,0.0023,0.005,0.0006
Seq_2014,29.8338,10.9391,13.9224,24.8615,14.9169,35.8006,7.9557,24.8615,24.8615,30.8283,8.9501,13.9224,14.9169,15.9114,7.9557,12.928,14.9169,31.8227,1.9889,4.9723,-0.0009,-0.0003,0.0067
Seq_2015,12.0134,2.0022,11.0123,15.0168,7.0078,15.0168,8.009,14.0157,14.0157,24.0269,4.0045,8.009,14.0157,11.0123,14.0157,14.0157,10.0112,16.0179,3.0034,7.0078,-0.0018,0.0015,-0.0008
Seq_2016,60.8463,5.9849,34.9118,34.9118,15.9597,33.9143,11.9698,28.9269,35.9093,38.9017,16.9572,15.9597,25.9345,23.9395,29.9244,37.9043,29.9244,30.9219,10.9723,20.9471,-0.0011,0.0002,0.0034
Seq_2017,23.308,2.9135,8.7405,14.5675,2.9135,17.481,2.9135,9.7116,15.5386,17.481,4.8558,5.827,8.7405,3.8847,6.7982,8.7405,7.7693,18.4521,0.0,2.9135,0.0093,0.0083,0.0112
Seq_2018,14.9633,0.0,5.9853,1.9951,6.9829,13.9657,0.9976,6.9829,10.9731,16.9584,0.9976,4.9878,10.9731,6.9829,4.9878,11.9706,9.9755,6.9829,0.9976,4.9878,-0.0038,-0.0042,0.0104
Seq_2019,20.9598,4.9904,10.9789,17.9655,11.977,18.9636,2.9943,25.9502,14.9713,25.9502,5.9885,15.9693,6.9866,8.9828,7.9847,28.9444,16.9674,21.9579,4.9904,6.9866,-0.001,-0.0013,0.0041
Seq_2020,49.1058,5.0108,43.0929,38.0821,34.0734,41.0885,4.0086,53.1145,28.0605,55.1188,16.0346,51.1101,34.0734,34.0734,39.0842,80.1728,72.1555,54.1166,9.0194,37.0799,-0.0039,-0.004,0.0057
Seq_2021,42.1995,5.0238,43.2043,32.152,36.171,38.1805,5.0238,56.266,31.1473,57.2708,16.076,53.2518,36.171,33.1568,41.1948,73.3468,82.3895,55.2613,8.038,34.1615,-0.0049,-0.0046,0.0048
Seq_2022,51.9541,3.9965,43.9612,40.9638,34.9691,35.9682,4.9956,55.9506,28.9744,55.9506,13.9876,56.9497,25.977,28.9744,38.9656,77.9311,56.9497,62.9444,8.9921,41.9629,-0.0034,-0.0023,0.0066
Seq_2023,19.1134,5.0298,17.1015,13.0776,11.0657,12.0716,3.0179,19.1134,18.1074,25.1492,4.0239,12.0716,10.0597,10.0597,5.0298,21.1253,15.0895,17.1015,1.006,6.0358,-0.0059,-0.0059,0.0059
Seq_2024,19.9747,5.9924,22.9709,29.962,15.9797,24.9683,8.9886,36.9531,25.9671,49.9367,6.9911,22.9709,25.9671,16.9785,17.9772,27.9645,30.9607,30.9607,6.9911,14.981,-0.0002,-0.0016,0.003
Seq_2025,27.9768,11.99,28.9759,21.9817,27.9768,25.9784,7.9934,30.9743,28.9759,46.961,7.9934,21.9817,26.9776,10.9909,16.9859,30.9743,31.9734,25.9784,4.9959,14.9876,-0.0002,0.0016,-0.0006
Seq_2026,33.1759,2.0107,33.1759,46.2451,24.1279,35.1865,13.0693,31.1652,34.1812,57.3038,12.0639,15.0799,16.0853,6.032,34.1812,35.1865,18.0959,41.2185,7.0373,11.0586,-0.0045,0.0007,-0.0015
Seq_2027,20.8895,0.0,12.9316,13.9263,20.8895,14.9211,4.9737,14.9211,14.9211,16.9106,1.9895,17.9053,8.9527,7.9579,4.9737,26.858,31.8316,23.8737,4.9737,8.9527,0.0007,0.0013,0.0033
Seq_2028,11.8997,2.9749,10.908,9.9164,3.9666,5.9498,0.9916,8.9247,10.908,11.8997,1.9833,2.9749,1.9833,4.9582,5.9498,18.8411,8.9247,11.8997,0.9916,0.0,-0.0003,0.0033,0.0054
Seq_2029,55.2255,1.0041,20.082,33.1353,17.0697,46.1886,7.0287,13.0533,19.0779,43.1763,6.0246,6.0246,18.0738,4.0164,35.1435,20.082,11.0451,51.2091,3.0123,16.0656,-0.0047,-0.0017,0.0023
Seq_2030,38.5194,16.7905,13.8275,5.9261,8.8891,25.6796,2.963,18.7659,9.8768,35.5564,6.9137,23.7043,18.7659,12.8398,10.8645,35.5564,34.5687,19.7536,1.9754,9.8768,0.0009,0.0011,0.0103
Seq_2031,27.2397,3.0266,23.2042,19.1687,14.1243,29.2574,4.0355,19.1687,11.0976,25.2219,12.1065,9.0799,18.1598,9.0799,23.2042,10.0888,20.1775,33.2929,6.0533,11.0976,-0.0043,-0.0029,-0.0017
Seq_2032,18.0913,2.0101,25.1268,15.0761,13.0659,29.1471,5.0254,24.1217,15.0761,30.1522,10.0507,13.0659,18.0913,7.0355,19.0964,18.0913,18.0913,25.1268,5.0254,14.071,-0.0023,-0.0006,-0.0021
Seq_2033,35.9614,7.9914,24.9732,24.9732,18.9796,16.9818,5.9936,13.985,23.9743,28.9689,14.9839,7.9914,11.9871,15.9828,14.9839,13.985,20.9775,34.9625,5.9936,16.9818,-0.001,0.0002,0.0019
Seq_2034,41.9285,1.9966,29.9489,24.9574,16.971,42.9268,7.9864,31.9455,26.954,32.9438,10.9813,26.954,23.9591,18.9676,15.9728,42.9268,36.937,33.9421,9.983,24.9574,-0.0019,-0.002,0.0056
Seq_2035,26.7387,3.9613,33.6709,35.6515,5.9419,8.9129,4.9516,20.7967,32.6806,33.6709,6.9322,13.8645,7.9226,11.8838,5.9419,24.758,18.8161,14.8548,2.971,11.8838,0.0007,0.008,0.001
Seq_2036,9.9381,0.0,14.9072,23.8515,9.9381,9.9381,0.0,8.9443,23.8515,12.9196,9.9381,4.9691,2.9814,5.9629,6.9567,9.9381,9.9381,4.9691,0.0,0.9938,-0.0025,0.0082,0.0005
Seq_2037,305.4108,136.2908,224.8301,164.1459,254.6748,301.4315,72.6221,190.0113,232.7887,365.1002,81.5755,201.9492,141.2649,99.4823,124.3529,294.4678,241.7421,447.6706,43.7722,172.1045,-0.0,-0.0009,0.0061
Seq_2038,32.988,5.9978,31.9884,10.996,13.9949,35.987,6.9975,21.992,25.9906,31.9884,7.9971,20.9924,12.9953,8.9967,17.9935,31.9884,23.9913,44.9837,4.9982,6.9975,-0.0017,-0.0021,0.0041
Seq_2039,451.7223,246.3033,396.8774,267.2441,397.8746,461.6941,141.5995,319.0974,396.8774,588.3359,143.5938,357.9874,237.3287,172.512,225.3626,477.6489,404.8548,683.0679,76.7828,315.1087,-0.0004,-0.0015,0.0048
Seq_2040,13.8423,6.9211,12.8535,8.8986,4.9437,4.9437,1.9775,6.9211,5.9324,14.831,4.9437,7.9099,6.9211,6.9211,1.9775,8.8986,4.9437,11.8648,1.9775,3.9549,0.003,0.009000000000000001,-0.0008
Seq_2041,53.0711,32.0429,24.0322,52.0698,24.0322,27.0362,28.0376,24.0322,38.051,56.0751,19.0255,34.0456,65.0872,25.0335,45.0604,74.0993,34.0456,29.0389,1.0013,22.0295,-0.0051,0.0005,0.0032
Seq_2042,23.8702,10.9405,20.8865,28.8432,12.9297,26.854,9.9459,19.8919,25.8594,43.7621,2.9838,8.9513,38.7891,23.8702,39.7837,21.8811,20.8865,18.8973,1.9892,8.9513,0.0002,0.0022,0.003
Seq_2043,90.4614,19.8816,40.7573,97.42,35.7869,70.5798,29.8224,26.8402,49.7041,128.2365,20.8757,26.8402,65.6094,63.6212,63.6212,69.5857,51.6922,56.6626,14.9112,18.8875,-0.0011,0.0027,0.0043
Seq_2044,19.1305,1.0069,14.0961,13.0893,11.0755,16.1099,11.0755,10.0687,18.1236,20.1373,3.0206,17.1167,17.1167,9.0618,7.0481,30.206,14.0961,17.1167,6.0412,8.0549,-0.0054,-0.0039,0.0023
Seq_2045,44.9574,1.9981,18.982,35.9659,7.9924,39.9621,6.9934,28.9725,19.9811,33.9678,11.9886,13.9867,24.9763,9.9905,31.9697,18.982,16.9839,38.9631,6.9934,16.9839,-0.003,-0.0033,0.0073
Seq_2046,27.8579,10.9442,24.8732,39.7971,15.9188,21.8884,10.9442,25.8681,24.8732,39.7971,12.934,21.8884,22.8833,20.8935,33.8275,24.8732,20.8935,37.8072,3.9797,23.8782,0.0019,0.0027,0.0005
Seq_2047,24.7227,6.9224,10.878,17.8004,7.9113,25.7117,3.9556,16.8115,14.8336,14.8336,6.9224,11.8669,11.8669,9.8891,10.878,11.8669,7.9113,20.7671,4.9445,4.9445,0.0036,0.0022,0.0054
Seq_2048,31.6109,15.8055,17.7811,29.6352,16.7933,34.5744,15.8055,17.7811,14.8176,50.3799,7.9027,8.8906,27.6596,24.696,17.7811,30.6231,17.7811,23.7082,7.9027,19.7568,0.0016,0.0036,0.006999999999999999
Seq_2049,99.2579,18.859,41.6883,86.3544,34.7403,78.4138,26.7996,18.859,46.6512,132.0131,16.8738,30.77,69.4806,66.5028,65.5102,70.4731,53.5993,64.5177,16.8738,20.8442,-0.0004,0.0015,0.0063
Seq_2050,9.0059,11.0072,5.0033,7.0046,5.0033,12.0078,1.0007,7.0046,2.0013,8.0052,2.0013,5.0033,3.002,6.0039,7.0046,7.0046,3.002,11.0072,1.0007,3.002,0.0008,-0.004,0.0026
Seq_2051,33.0146,4.0018,14.0062,14.0062,13.0057,26.0115,4.0018,14.0062,13.0057,29.0128,6.0027,9.004,9.004,21.0093,14.0062,13.0057,15.0066,17.0075,2.0009,8.0035,-0.0003,-0.0004,0.0003
Seq_2052,65.7984,5.9817,36.887,31.9022,18.942,33.8961,10.9664,27.9145,35.89,41.8717,14.9542,16.9481,21.9328,27.9145,27.9145,32.8992,33.8961,26.9175,11.9633,18.942,-0.0006,0.0001,0.0035
Seq_2053,16.916,3.9802,15.9209,17.911,5.9703,6.9654,5.9703,15.9209,10.9456,18.9061,4.9753,9.9506,7.9605,9.9506,17.911,14.9258,9.9506,12.9357,2.9852,10.9456,-0.0011,0.0016,0.0044
Seq_2054,21.7527,0.9888,20.7639,14.8314,10.8764,20.7639,1.9775,26.6965,20.7639,32.6291,3.955,16.8089,15.8201,11.8651,14.8314,22.7415,15.8201,22.7415,4.9438,4.9438,0.0059,0.0056,-0.0003
Seq_2055,53.0937,11.7986,17.6979,21.6308,14.7482,36.379,11.7986,21.6308,13.765,35.3958,12.7818,10.8154,22.614,14.7482,19.6643,26.5468,13.765,31.4629,1.9664,9.8322,0.0052,0.0015,0.0101
Seq_2056,26.6911,12.8513,11.8627,21.7483,19.7712,18.7826,11.8627,16.8055,12.8513,45.4737,9.8856,5.9313,18.7826,28.6682,25.7025,14.8284,20.7597,17.794,0.0,6.9199,0.004,0.004,0.0035
Seq_2057,18.9778,6.9918,14.9825,22.9732,10.9872,15.9813,8.9895,17.979,24.9708,33.9603,5.993,14.9825,19.9767,12.9848,10.9872,16.9802,14.9825,24.9708,5.993,10.9872,-0.0008,-0.001,0.003
Seq_2058,12.6412,3.8896,3.8896,7.7792,0.9724,12.6412,3.8896,4.862,5.8344,10.6964,2.9172,4.862,7.7792,4.862,8.7516,8.7516,6.8068,9.724,1.9448,1.9448,0.0043,0.011000000000000001,0.0123
Seq_2059,49.4027,7.9044,41.4983,82.0085,24.7014,38.5341,17.785,42.4863,67.1877,59.2833,12.8447,52.3669,50.3908,40.5102,40.5102,82.9966,68.1757,52.3669,11.8567,19.7611,0.0019,0.0056,0.0044
Seq_2060,14.1009,3.0216,13.0937,9.0649,4.0288,6.0432,1.0072,8.0576,7.0504,21.1513,7.0504,1.0072,11.0793,8.0576,9.0649,9.0649,6.0432,13.0937,0.0,6.0432,-0.0051,-0.0019,-0.0003
Seq_2061,23.9047,8.9643,12.9484,24.9007,7.9682,19.9206,7.9682,20.9166,16.9325,32.8689,13.9444,6.9722,17.9285,18.9245,14.9404,23.9047,7.9682,25.8967,2.9881,6.9722,-0.0004,-0.0,0.0043
Seq_2062,82.5301,11.9321,44.7453,80.5415,33.8075,57.6717,19.8868,46.7339,57.6717,76.5641,12.9264,33.8075,44.7453,35.7962,64.632,52.7,43.7509,68.6094,7.9547,27.8415,-0.0001,0.0044,0.0014
Seq_2063,14.6952,5.8781,33.3092,48.0044,20.5733,16.6546,21.553,19.5936,61.7199,37.2279,8.8171,20.5733,40.1669,14.6952,26.4514,111.6837,22.5327,25.4717,0.9797,5.8781,0.0041,0.0101,0.0061
Seq_2064,26.2052,0.0,17.4701,37.8519,5.8234,26.2052,6.7939,13.5879,16.4995,31.058,2.9117,11.6467,30.0874,28.1463,21.3524,42.7047,13.5879,25.2346,2.9117,4.8528,0.0068,0.0112,0.0114
Seq_2065,26.1813,0.9697,17.4542,39.7568,5.8181,25.2116,7.7574,15.5148,17.4542,31.9994,4.8484,10.6665,27.151,29.0903,19.3935,41.6961,15.5148,21.3329,2.909,4.8484,0.0072,0.0127,0.0104
Seq_2066,44.8964,8.9793,26.9378,47.8895,18.9563,49.8849,18.9563,25.9402,48.8872,59.8619,18.9563,29.9309,32.924,27.9355,30.9286,37.9125,22.9471,35.9171,10.9747,33.9217,-0.0002,0.0028,-0.0004
Seq_2067,58.7828,19.9264,60.7754,66.7533,38.8564,32.8785,31.8822,58.7828,67.7496,115.5729,20.9227,32.8785,39.8527,52.8049,42.8417,81.6981,57.7864,67.7496,7.9705,16.9374,-0.0004,0.0003,0.0037
Seq_2068,17.9026,9.9459,18.8972,27.8485,13.9242,17.9026,4.9729,26.8539,30.8322,39.7835,11.9351,27.8485,11.9351,6.9621,5.9675,20.8863,18.8972,26.8539,4.9729,9.9459,0.0016,0.0007,0.0031
Seq_2069,285.3075,131.2216,216.7144,201.8029,226.6555,242.5611,67.599,211.7439,268.4078,344.9537,68.5931,172.9739,134.2039,123.2688,114.3218,250.5139,220.6909,418.5173,59.6462,169.9916,0.0012,0.0013,0.0034
Seq_2070,438.1324,224.045,382.3701,318.6418,370.4211,388.3447,129.4482,333.5781,429.1706,570.5679,124.4694,356.4805,238.9813,217.0747,215.0832,417.2216,384.3616,655.2071,86.6307,320.6333,0.0008,0.0002,0.0032
Seq_2071,9.9112,4.9556,7.9289,10.9023,3.9645,10.9023,2.9734,8.9201,14.8668,14.8668,4.9556,4.9556,3.9645,4.9556,6.9378,10.9023,7.9289,8.9201,0.9911,5.9467,0.0009,0.0027,0.0053
Seq_2072,14.0471,6.0202,20.0672,22.074,15.0504,18.0605,6.0202,20.0672,25.084,31.1042,10.0336,13.0437,8.0269,13.0437,7.0235,24.0807,13.0437,12.0403,5.0168,10.0336,-0.0035,-0.0044,0.0046
Seq_2073,35.6309,6.9282,23.7539,30.6821,24.7437,33.6514,5.9385,19.7949,27.7129,43.5488,6.9282,19.7949,12.8667,26.7231,19.7949,20.7847,20.7847,22.7642,5.9385,10.8872,0.0014,0.0045,0.0043
Seq_2074,21.0054,0.0,16.0041,8.0021,16.0041,16.0041,4.001,14.0036,13.0034,33.0085,1.0003,22.0057,10.0026,7.0018,5.0013,31.008,26.0067,21.0054,5.0013,6.0015,-0.0008,-0.0038,0.0043
Seq_2075,11.9424,3.9808,10.9472,4.976,8.9568,2.9856,0.0,28.8609,12.9376,5.9712,3.9808,12.9376,1.9904,4.976,4.976,16.9184,8.9568,7.9616,2.9856,16.9184,0.0037,0.0004,0.0007
Seq_2076,21.724,7.8996,13.8244,16.7867,14.8118,22.7115,8.8871,17.7742,16.7867,36.5359,8.8871,12.8369,15.7993,16.7867,10.862,20.7366,7.8996,17.7742,4.9373,7.8996,0.0034,0.0053,0.0039
Seq_2077,19.9256,3.9851,15.9404,16.9367,16.9367,24.9069,7.9702,18.9293,29.8883,31.8809,12.9516,13.9479,9.9628,18.9293,20.9218,20.9218,16.9367,11.9553,2.9888,18.9293,0.0008,-0.0006,0.0035
Seq_2078,27.9928,2.9992,10.9972,15.9959,14.9961,32.9915,2.9992,10.9972,13.9964,24.9936,6.9982,9.9974,18.9951,4.9987,7.9979,18.9951,9.9974,16.9956,5.9985,6.9982,-0.0011,-0.0029,0.0043
Seq_2079,40.7756,12.9288,29.8358,38.7865,29.8358,43.7591,13.9234,32.8194,41.7701,53.7044,17.9015,28.8413,22.8741,23.8686,27.8467,36.7975,34.8084,31.8248,8.9507,18.896,0.0011,0.0003,0.004
Seq_2080,24.9493,0.0,13.9716,10.9777,13.9716,15.9676,2.9939,15.9676,9.9797,25.9473,1.9959,14.9696,11.9757,5.9878,6.9858,42.9129,18.9615,22.9534,3.9919,8.9818,0.0011,-0.0022,0.0032
Seq_2081,19.8764,18.8825,22.8578,42.7342,12.9196,22.8578,13.9134,25.8393,37.7651,50.6847,13.9134,25.8393,23.8516,32.796,24.8454,31.8022,12.9196,33.7898,7.9505,16.8949,0.001,0.0039,0.0013
Seq_2082,28.8971,10.961,15.9432,20.9255,12.9539,24.9113,9.9645,15.9432,12.9539,27.9006,11.9574,7.9716,13.9503,12.9539,14.9468,16.9397,13.9503,23.9148,0.0,9.9645,-0.0008,-0.0029,0.0073
Seq_2083,31.3724,2.9412,16.6666,10.7843,12.745,22.5489,3.9215,7.8431,23.5293,15.6862,1.9608,10.7843,10.7843,11.7646,6.8627,25.4901,12.745,22.5489,1.9608,8.8235,0.0027,0.004,0.013000000000000001
Seq_2084,22.0276,7.0088,39.049,36.0452,21.0264,12.0151,13.0163,36.0452,40.0502,71.0892,13.0163,35.044,11.0138,20.0251,19.0239,51.064,27.0339,24.0301,3.0038,23.0289,-0.0037,0.0004,0.002
Seq_2085,10.8826,0.0,15.8292,23.7438,9.8933,8.9039,0.0,6.9253,21.7652,12.8612,7.9146,5.936,2.968,3.9573,7.9146,9.8933,9.8933,8.9039,0.0,1.9787,-0.0004,0.0091,0.002
Seq_2086,72.7783,9.9696,55.83,79.7571,37.8846,65.7996,19.9393,47.8542,51.8421,108.669,20.9362,25.9211,54.833,41.8725,66.7966,52.8391,50.8451,62.8087,12.9605,26.918,-0.0021,0.0002,0.0049
Seq_2087,18.8019,4.9479,18.8019,16.8228,5.9375,26.7185,10.8853,17.8124,27.7081,34.6351,10.8853,15.8332,10.8853,7.9166,7.9166,25.729,16.8228,39.583,5.9375,4.9479,0.0031,0.0033,0.004
Seq_2088,31.9619,4.9941,35.9572,39.9524,31.9619,36.956,26.9679,58.9298,37.9548,51.9381,7.9905,35.9572,38.9536,17.9786,27.9667,48.9417,46.9441,53.9358,10.9869,25.9691,0.0001,-0.0002,0.0013
Seq_2089,75.5139,5.9616,29.8081,22.8529,14.9041,37.7569,11.9232,24.8401,12.9169,49.6802,13.9105,24.8401,39.7442,20.8657,22.8529,33.7825,19.8721,39.7442,6.9552,15.8977,-0.0006,-0.0029,0.0099
Seq_2090,32.86,10.9533,26.8854,30.8685,30.8685,33.8557,16.9279,31.8642,30.8685,45.8048,13.9406,21.9066,25.8897,15.9321,31.8642,34.8515,18.9194,25.8897,5.9745,10.9533,0.0002,0.0013,0.0028
Seq_2091,31.4242,1.964,20.6221,10.8021,5.892,25.5322,7.856,9.8201,0.982,23.5681,2.946,5.892,11.7841,7.856,13.7481,10.8021,13.7481,20.6221,0.982,1.964,0.0022,0.0009,0.015
Seq_2092,27.825,2.9813,16.8938,25.8375,10.9313,27.825,9.9375,20.8688,14.9063,39.75,10.9313,12.9188,19.875,21.8625,23.85,16.8938,13.9125,42.7313,1.9875,5.9625,0.0003,0.0017,0.0042
Seq_2093,33.9557,4.9935,28.9622,14.9805,15.9791,33.9557,5.9922,26.9648,27.9635,28.9622,5.9922,15.9791,14.9805,6.9909,16.9778,35.9531,23.9687,39.9479,4.9935,6.9909,-0.0016,-0.0029,0.0058
Seq_2094,23.2694,4.0469,17.1991,21.246,19.2225,35.41,12.1406,11.1288,18.2108,30.3514,1.0117,16.1874,19.2225,15.1757,15.1757,16.1874,22.2577,31.3631,5.0586,12.1406,-0.0089,-0.0033,0.0005
Seq_2095,46.5271,15.839,19.7988,29.6981,15.839,24.7485,6.9296,16.8289,17.8189,25.7384,8.9094,21.7786,27.7183,20.7887,20.7887,30.6881,33.6579,29.6981,7.9195,11.8793,0.0002,0.0004,0.0095
Seq_2096,11.9149,9.9291,15.8865,14.8936,3.9716,14.8936,3.9716,5.9575,9.9291,10.922,1.9858,2.9787,12.9078,2.9787,2.9787,11.9149,11.9149,9.9291,3.9716,7.9433,-0.0022,0.0028,0.0065
Seq_2097,41.768,11.9337,44.7514,42.7625,18.8951,48.7293,25.8564,31.8232,35.8012,56.6852,14.9171,27.8453,36.7956,23.8674,42.7625,43.757,33.8122,70.6078,14.9171,22.873,0.0011,0.0022,0.0023
Seq_2098,31.4137,7.8534,5.8901,11.7801,9.8168,28.4687,3.9267,10.7985,5.8901,42.2122,6.8717,2.945,15.7068,10.7985,10.7985,11.7801,20.6152,19.6336,6.8717,13.7435,0.0081,0.0011,0.0092
Seq_2099,3.9987,4.9983,7.9973,9.9966,2.999,6.9976,1.9993,7.9973,4.9983,6.9976,1.9993,2.999,2.999,5.998,1.9993,7.9973,6.9976,5.998,0.0,2.999,-0.0016,0.0028,-0.0008
Seq_2100,54.5354,6.9409,44.6199,44.6199,22.8057,51.5608,7.9324,43.6283,50.5692,52.5523,10.9071,31.7297,23.7973,23.7973,30.7381,27.7635,44.6199,44.6199,1.9831,15.8649,0.0008,0.0029,0.0047
Seq_2101,10.9382,8.9494,20.882,20.882,6.9607,13.9214,5.9663,8.9494,25.854,17.8989,7.9551,4.9719,10.9382,10.9382,16.9045,13.9214,11.9326,9.9438,1.9888,7.9551,0.0007,0.0056,-0.0007
Seq_2102,69.3286,16.8369,33.6739,50.5108,36.6451,64.3765,12.8753,42.5875,38.6259,60.4149,19.8082,31.6931,29.7122,21.789,26.741,61.4053,46.5492,69.3286,0.9904,12.8753,0.0009,-0.0009,0.0096
Seq_2103,68.8171,14.7465,17.6958,33.4255,22.6113,51.1213,6.8817,23.5944,27.5268,43.2565,8.8479,16.7127,25.5606,16.7127,30.4761,30.4761,25.5606,43.2565,6.8817,11.7972,0.0025,0.0023,0.0122
Seq_2104,63.2223,17.7813,26.6719,31.6112,13.8299,47.4167,14.8177,10.8663,23.7084,55.3195,4.9392,4.9392,63.2223,25.6841,35.5625,40.5018,21.7327,27.6598,4.9392,3.9514,-0.0021,0.0017,0.0125
Seq_2105,27.6604,1.9757,12.8423,30.6241,13.8302,17.7817,0.9879,7.903,22.7211,22.7211,8.8909,4.9394,6.9151,12.8423,13.8302,15.806,5.9272,6.9151,0.0,1.9757,-0.001,0.0015,0.0116
Seq_2106,23.0271,10.0118,22.026,12.0142,11.013,20.0236,8.0094,19.0224,35.0413,27.0319,1.0012,17.0201,14.0165,7.0083,4.0047,40.0472,24.0283,21.0248,10.0118,9.0106,-0.0042,-0.0018,0.0048
Seq_2107,30.7941,7.9469,16.8871,25.8273,14.9004,28.8074,9.9336,23.8406,26.8207,38.741,10.9269,15.8937,16.8871,9.9336,12.9137,20.8605,26.8207,28.8074,3.9734,9.9336,-0.0009,-0.0007,0.0082
